,orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_orders,quantity,discount,companyName_customers,contactName,contactTitle,city_customer,country_customer,categoryID,categoryName,description,productName,quantityPerUnit,unitPrice_products,discontinued,employeeName,title,city_employees,country_employees,reportsTo,companyName_shippers,Mon_Day_orderDate,Year_Quarter_orderDate,weeks_of_year_orderDate,Year_Month_orderDate,days_difference_required_shipped,Sales,freight_ratio_of_sales,percentile_unitPrice_orders,country_customer_rank_sales,companyName_customers_rank_Sales,product_rank_sales,employee_rank_sales,city_customer_rank_freight,day_order,month_order,quarter_order,year_order,weekofyear_order
734,10558,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97,53,32.8,18,0.0,Around The Horn,Thomas Hardy,Sales Representative,London,UK,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jun-Wed,2014-Q2,2014-W22,2014-Jun,22,590.3999862670898,12.359,<0.8%,6,31,18,3,5,Wednesday,June,2,2014,22
735,10626,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69,53,32.8,12,0.0,Berglunds Snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Aug-Mon,2014-Q3,2014-W32,2014-Aug,19,393.59999084472656,35.236,<0.6%,8,13,18,3,10,Monday,August,3,2014,32
736,10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,53,26.2,36,0.2,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Aug-Tue,2013-Q3,2013-W33,2013-Aug,22,754.5600357055664,10.182,<0.8%,2,1,18,3,3,Tuesday,August,3,2013,33
737,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,54,7.45,15,0.0,Berglunds Snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,6,Meat & Poultry,Prepared meats,Tourtière,16 pies,7.45,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Thu,2014-Q2,2014-W17,2014-May,22,111.74999713897705,219.051,<0.2%,8,13,61,3,10,Thursday,May,2,2014,17
738,10717,FRANK,1,2014-10-24,2014-11-21,2014-10-29,2,59.25,54,7.45,15,0.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,6,Meat & Poultry,Prepared meats,Tourtière,16 pies,7.45,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Oct-Fri,2014-Q4,2014-W42,2014-Oct,23,111.74999713897705,53.02,<0.2%,2,11,61,3,9,Friday,October,4,2014,42
739,10859,FRANK,1,2015-01-29,2015-02-26,2015-02-02,2,76.1,54,7.45,35,0.25,Frankenversand,Peter Franken,Marketing Manager,München,Germany,6,Meat & Poultry,Prepared meats,Tourtière,16 pies,7.45,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jan-Thu,2015-Q1,2015-W04,2015-Jan,24,195.56248664855957,38.913,<0.4%,2,11,61,3,9,Thursday,January,1,2015,04
740,1063,KOENE,1,2014-08-13,2014-09-10,2014-08-19,2,32.35,55,24.0,12,0.05,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Aug-Wed,2014-Q3,2014-W32,2014-Aug,22,273.59999084472656,11.824,<0.5%,2,7,22,3,19,Wednesday,August,3,2014,32
741,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,55,24.0,2,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,48.0,17.771,<0.1%,1,4,22,3,7,Wednesday,May,2,2015,18
742,10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,55,24.0,4,0.1,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Sep-Mon,2014-Q3,2014-W37,2014-Sep,20,86.39999389648438,54.653,<0.2%,2,40,22,3,40,Monday,September,3,2014,37
743,11023,BSBEV,1,2015-04-14,2015-04-28,2015-04-24,2,123.83,7,30.0,4,0.0,B S Beverages,Victoria Ashworth,Sales Representative,London,UK,7,Produce,Dried fruit and bean curd,Uncle Bob S Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Apr-Tue,2015-Q2,2015-W15,2015-Apr,4,120.0,103.192,<0.3%,6,51,14,3,5,Tuesday,April,2,2015,15
744,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,7,30.0,1,0.05,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,7,Produce,Dried fruit and bean curd,Uncle Bob S Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,28.5,29.93,<0.1%,1,4,14,3,7,Wednesday,May,2,2015,18
745,10909,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,7,30.0,12,0.0,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,7,Produce,Dried fruit and bean curd,Uncle Bob S Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Feb-Thu,2015-Q1,2015-W08,2015-Feb,16,360.0,14.736,<0.6%,20,53,14,3,45,Thursday,February,1,2015,08
746,10385,SPLIR,1,2013-12-17,2014-01-14,2013-12-23,2,30.96,7,24.0,10,0.2,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,7,Produce,Dried fruit and bean curd,Uncle Bob S Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Dec-Tue,2013-Q4,2013-W50,2013-Dec,22,192.00000762939453,16.125,<0.4%,1,37,14,3,35,Tuesday,December,4,2013,50
747,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,14,23.25,1,0.03,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,7,Produce,Dried fruit and bean curd,Tofu,40 - 100 g pkgs.,23.25,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,22.552499771118164,37.823,<0.1%,1,4,50,3,7,Wednesday,May,2,2015,18
748,11039,LINOD,1,2015-04-21,2015-05-19,2015-04-10,2,65.0,28,45.6,20,0.0,Lino Delicateses,Felipe Izquierdo,Owner,I  de Margarita,Venezuela,7,Produce,Dried fruit and bean curd,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Apr-Tue,2015-Q2,2015-W16,2015-Apr,39,911.9999694824219,7.127,<0.9%,7,24,10,3,30,Tuesday,April,2,2015,16
749,10387,SANTG,1,2013-12-18,2014-01-15,2013-12-20,2,93.63,28,36.4,6,0.0,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,7,Produce,Dried fruit and bean curd,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Dec-Wed,2013-Q4,2013-W50,2013-Dec,26,218.40000915527344,42.871,<0.4%,20,53,10,3,45,Wednesday,December,4,2013,50
750,10558,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97,51,53.0,20,0.0,Around The Horn,Thomas Hardy,Sales Representative,London,UK,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jun-Wed,2014-Q2,2014-W22,2014-Jun,22,1060.0,6.884,<0.9%,6,31,7,3,5,Wednesday,June,2,2014,22
751,10486,HILAA,1,2014-03-26,2014-04-23,2014-04-02,2,30.53,51,42.4,25,0.0,Hilarion Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Mar-Wed,2014-Q1,2014-W12,2014-Mar,21,1060.0000381469727,2.88,<0.9%,7,16,7,3,15,Wednesday,March,1,2014,12
752,10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,51,53.0,20,0.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Sep-Thu,2014-Q3,2014-W36,2014-Sep,22,1060.0,2.482,<0.9%,1,58,7,3,48,Thursday,September,3,2014,36
753,10486,HILAA,1,2014-03-26,2014-04-23,2014-04-02,2,30.53,74,8.0,16,0.0,Hilarion Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,7,Produce,Dried fruit and bean curd,Longlife Tofu,5 kg pkg.,10.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Mar-Wed,2014-Q1,2014-W12,2014-Mar,21,128.0,23.852,<0.3%,7,16,73,3,15,Wednesday,March,1,2014,12
754,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,1,31.0,2,0.0,Berglunds Snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Thu,2014-Q2,2014-W17,2014-May,22,62.0,394.823,<0.2%,8,13,17,3,10,Thursday,May,2,2014,17
755,10827,BONAP,1,2015-01-12,2015-01-26,2015-02-06,2,63.54,1,31.0,15,0.0,Bon App ,Laurence Lebihan,Owner,Marseille,France,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jan-Mon,2015-Q1,2015-W02,2015-Jan,-11,465.0,13.665,<0.7%,5,17,17,3,14,Monday,January,1,2015,02
756,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,1,31.0,1,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,31.0,27.516,<0.1%,1,4,17,3,7,Wednesday,May,2,2015,18
757,10612,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,1,31.0,70,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jul-Mon,2014-Q3,2014-W30,2014-Jul,24,2170.0,25.073,<1.0%,1,3,17,3,1,Monday,July,3,2014,30
758,10946,VAFFE,1,2015-03-12,2015-04-09,2015-03-19,2,27.2,1,31.0,25,0.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Mar-Thu,2015-Q1,2015-W10,2015-Mar,21,775.0,3.51,<0.8%,12,27,17,3,22,Thursday,March,1,2015,10
759,10508,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99,13,6.0,10,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,8,Seafood,Seaweed and fish,Konbu,2 kg box,6.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Apr-Wed,2014-Q2,2014-W15,2014-Apr,1,60.0,8.317,<0.1%,2,32,60,3,23,Wednesday,April,2,2014,15
760,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,13,6.0,4,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Konbu,2 kg box,6.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,24.0,35.542,<0.1%,1,4,60,3,7,Wednesday,May,2,2015,18
761,10789,FOLIG,1,2014-12-22,2015-01-19,2014-12-31,2,100.6,18,62.5,30,0.0,Folies Gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Dec-Mon,2014-Q4,2014-W51,2014-Dec,19,1875.0,5.365,<1.0%,5,35,9,3,26,Monday,December,4,2014,51
762,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,3,25.89,10,0.0,Berglunds Snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,8,Seafood,Seaweed and fish,Nord Ost Matjeshering,10 - 200 g glasses,25.89,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Thu,2014-Q2,2014-W17,2014-May,22,258.8999938964844,94.55,<0.5%,8,13,33,3,10,Thursday,May,2,2014,17
763,10525,BONAP,1,2014-05-02,2014-05-30,2014-05-23,2,11.06,36,19.0,30,0.0,Bon App ,Laurence Lebihan,Owner,Marseille,France,8,Seafood,Seaweed and fish,Inlagd Sill,24 - 250 g  jars,19.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Fri,2014-Q2,2014-W17,2014-May,7,570.0,1.94,<0.7%,5,17,32,3,14,Friday,May,2,2014,17
764,10612,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,36,19.0,55,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Inlagd Sill,24 - 250 g  jars,19.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jul-Mon,2014-Q3,2014-W30,2014-Jul,24,1045.0,52.065,<0.9%,1,3,32,3,1,Monday,July,3,2014,30
765,10525,BONAP,1,2014-05-02,2014-05-30,2014-05-23,2,11.06,4,18.4,15,0.1,Bon App ,Laurence Lebihan,Owner,Marseille,France,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Fri,2014-Q2,2014-W17,2014-May,7,248.39999198913574,4.452,<0.4%,5,17,21,3,14,Friday,May,2,2014,17
766,10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,4,14.7,40,0.2,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Aug-Tue,2013-Q3,2013-W33,2013-Aug,22,470.40000915527344,16.333,<0.7%,2,1,21,3,3,Tuesday,August,3,2013,33
767,11038,SUPRD,1,2015-04-21,2015-05-19,2015-04-30,2,29.59,4,18.4,5,0.2,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Apr-Tue,2015-Q2,2015-W16,2015-Apr,19,73.60000133514404,40.204,<0.2%,11,14,21,3,18,Tuesday,April,2,2015,16
768,11067,DRACD,1,2015-05-04,2015-05-18,2015-05-06,2,7.98,41,9.65,9,0.0,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Mon,2015-Q2,2015-W18,2015-May,12,86.84999656677246,9.188,<0.2%,2,63,45,3,50,Monday,May,2,2015,18
769,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,41,9.65,3,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,28.94999885559082,29.465,<0.1%,1,4,45,3,7,Wednesday,May,2,2015,18
770,10655,REGGC,1,2014-09-03,2014-10-01,2014-09-11,2,4.41,41,9.65,20,0.2,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Sep-Wed,2014-Q3,2014-W35,2014-Sep,20,154.399995803833,2.856,<0.3%,17,45,45,3,47,Wednesday,September,3,2014,35
771,10909,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,41,9.65,5,0.0,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Feb-Thu,2015-Q1,2015-W08,2015-Feb,16,48.24999809265137,109.948,<0.1%,20,53,45,3,45,Thursday,February,1,2015,08
772,10743,AROUT,1,2014-11-17,2014-12-15,2014-11-21,2,23.72,46,12.0,28,0.05,Around The Horn,Thomas Hardy,Sales Representative,London,UK,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Nov-Mon,2014-Q4,2014-W46,2014-Nov,24,319.19998931884766,7.431,<0.5%,6,31,56,3,5,Monday,November,4,2014,46
773,10969,COMMI,1,2015-03-23,2015-04-20,2015-03-30,2,0.21,46,12.0,9,0.0,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Mar-Mon,2015-Q1,2015-W12,2015-Mar,21,108.0,0.194,<0.2%,4,62,56,3,4,Monday,March,1,2015,12
774,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,46,12.0,3,0.02,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,35.28000068664551,24.178,<0.1%,1,4,56,3,7,Wednesday,May,2,2015,18
775,10314,RATTC,1,2013-09-25,2013-10-23,2013-10-04,2,74.16,58,10.6,30,0.1,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Escargots De Bourgogne,24 pieces,13.25,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Sep-Wed,2013-Q3,2013-W38,2013-Sep,19,286.1999988555908,25.912,<0.5%,1,4,57,3,7,Wednesday,September,3,2013,38
776,10558,AROUT,1,2014-06-04,2014-07-02,2014-06-10,2,72.97,73,15.0,3,0.0,Around The Horn,Thomas Hardy,Sales Representative,London,UK,8,Seafood,Seaweed and fish,Röd Kaviar,24 - 150 g jars,15.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,Jun-Wed,2014-Q2,2014-W22,2014-Jun,22,45.0,162.156,<0.1%,6,31,65,3,5,Wednesday,June,2,2014,22
777,11077,RATTC,1,2015-05-06,2015-06-03,2015-04-10,2,8.53,73,15.0,2,0.01,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Röd Kaviar,24 - 150 g jars,15.0,0,Nancy Davolio,Sales Representative,New York,USA,8,United Package,May-Wed,2015-Q2,2015-W18,2015-May,54,29.700000762939453,28.721,<0.1%,1,4,65,3,7,Wednesday,May,2,2015,18
778,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,1,18.0,30,0.0,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Oct-Fri,2014-Q4,2014-W39,2014-Oct,23,540.0,150.009,<0.7%,2,1,35,4,3,Friday,October,4,2014,39
779,11035,SUPRD,2,2015-04-20,2015-05-18,2015-04-24,2,0.17,1,18.0,10,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Apr-Mon,2015-Q2,2015-W16,2015-Apr,24,180.0,0.094,<0.3%,11,14,35,4,18,Monday,April,2,2015,16
780,10939,MAGAA,2,2015-03-10,2015-04-07,2015-03-13,2,76.33,2,19.0,10,0.15,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Mar-Tue,2015-Q1,2015-W10,2015-Mar,25,161.49999618530273,47.263,<0.3%,17,44,25,4,39,Tuesday,March,1,2015,10
781,11073,PERIC,2,2015-05-05,2015-06-02,2015-04-10,2,24.95,24,4.5,20,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,May-Tue,2015-Q2,2015-W18,2015-May,53,90.0,27.722,<0.2%,14,59,63,4,16,Tuesday,May,2,2015,18
782,1101,REGGC,2,2015-04-09,2015-05-07,2015-04-21,2,28.71,24,4.5,10,0.0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Apr-Thu,2015-Q2,2015-W14,2015-Apr,16,45.0,63.8,<0.1%,17,45,63,4,47,Thursday,April,2,2015,14
783,11035,SUPRD,2,2015-04-20,2015-05-18,2015-04-24,2,0.17,35,18.0,60,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Steeleye Stout,24 - 12 oz bottles,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Apr-Mon,2015-Q2,2015-W16,2015-Apr,24,1080.0,0.016,<0.9%,11,14,31,4,18,Monday,April,2,2015,16
784,10553,WARTH,2,2014-05-30,2014-06-27,2014-06-03,2,149.49,35,18.0,6,0.0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Steeleye Stout,24 - 12 oz bottles,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,May-Fri,2014-Q2,2014-W21,2014-May,24,108.0,138.417,<0.2%,15,28,31,4,24,Friday,May,2,2014,21
785,10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,43,46.0,40,0.0,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Oct-Fri,2014-Q4,2014-W39,2014-Oct,23,1840.0,44.024,<1.0%,2,1,12,4,3,Friday,October,4,2014,39
786,10312,WANDK,2,2013-09-23,2013-10-21,2013-10-03,2,40.26,43,36.8,24,0.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Sep-Mon,2013-Q3,2013-W38,2013-Sep,18,883.1999816894531,4.558,<0.9%,2,40,12,4,40,Monday,September,3,2013,38
787,10939,MAGAA,2,2015-03-10,2015-04-07,2015-03-13,2,76.33,67,14.0,40,0.15,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Mar-Tue,2015-Q1,2015-W10,2015-Mar,25,476.0000228881836,16.036,<0.7%,17,44,74,4,39,Tuesday,March,1,2015,10
788,10312,WANDK,2,2013-09-23,2013-10-21,2013-10-03,2,40.26,75,6.2,10,0.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Sep-Mon,2013-Q3,2013-W38,2013-Sep,18,61.99999809265137,64.935,<0.1%,2,40,49,4,40,Monday,September,3,2013,38
789,10339,MEREP,2,2013-10-28,2013-11-25,2013-11-04,2,15.66,4,17.6,10,0.0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Chef Anton S Cajun Seasoning,48 - 6 oz jars,22.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Oct-Mon,2013-Q4,2013-W43,2013-Oct,21,176.00000381469727,8.898,<0.3%,9,9,47,4,12,Monday,October,4,2013,43
790,10345,QUICK,2,2013-11-04,2013-12-02,2013-11-11,2,249.06,8,32.0,70,0.0,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Nov-Mon,2013-Q4,2013-W44,2013-Nov,21,2240.0,11.119,<1.0%,2,1,36,4,3,Monday,November,4,2013,44
791,10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,15,15.5,50,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Genen Shouyu,24 - 250 ml bottles,15.5,0,Andrew Fuller,Vice President Sales,New York,USA,nan,United Package,Sep-Thu,2014-Q3,2014-W35,2014-Sep,17,775.0,45.508,<0.8%,1,3,75,4,1,Thursday,September,3,2014,35
